area,bedrooms,bathrooms,floors,parking,property_age,location,property_type,price
623.0,1,1.0,1,2.0,38.0,Bangalore,Apartment,5290000.0
1298.0,2,1.0,2,0.0,24.0,Bangalore,Independent House,13440000.0
1557.0,3,3.0,2,2.0,9.0,Mumbai,Apartment,27160000.0
1950.0,3,3.0,1,1.0,12.0,Bangalore,Independent House,24550000.0
4644.0,6,5.0,3,1.0,40.0,Bangalore,Villa,55420000.0
1186.0,2,1.0,2,0.0,44.0,Chennai,Apartment,9920000.0
1942.0,3,3.0,3,1.0,23.0,Delhi,Independent House,23520000.0
1251.0,2,2.0,1,1.0,24.0,Delhi,Apartment,17300000.0
1695.0,3,3.0,1,0.0,36.0,Delhi,Apartment,18080000.0
2496.0,4,3.0,3,2.0,32.0,Mumbai,Independent House,36600000.0
808.0,1,1.0,2,2.0,24.0,Delhi,Apartment,9260000.0
2436.0,4,3.0,1,1.0,26.0,Kolkata,Independent House,18430000.0
3281.0,6,5.0,3,1.0,7.0,Delhi,Independent House,51300000.0
1362.0,2,1.0,3,1.0,44.0,Chennai,Independent House,10440000.0
1390.0,2,1.0,1,1.0,15.0,Chennai,Apartment,16900000.0
1965.0,3,2.0,1,1.0,23.0,Hyderabad,Independent House,16240000.0
2334.0,4,4.0,2,0.0,16.0,Kolkata,Independent House,17790000.0
1607.0,3,2.0,2,1.0,29.0,Mumbai,Apartment,27420000.0
604.0,1,1.0,1,0.0,37.0,Kolkata,Independent House,4400000.0
1460.0,2,2.0,1,2.0,34.0,Chennai,Independent House,13190000.0
1228.0,2,1.0,2,2.0,,Chennai,Independent House,14790000.0
1440.0,2,2.0,2,0.0,2.0,Hyderabad,Independent House,14680000.0
1080.0,2,1.0,2,0.0,3.0,Kolkata,Apartment,8000000.0
1643.0,3,2.0,1,1.0,20.0,Mumbai,Independent House,32250000.0
2337.0,4,3.0,1,2.0,23.0,Delhi,Independent House,27350000.0
1433.0,2,2.0,2,0.0,22.0,Bangalore,Apartment,16210000.0
1738.0,3,2.0,2,2.0,28.0,Delhi,Apartment,18660000.0
1228.0,2,1.0,2,0.0,44.0,Mumbai,Apartment,14830000.0
2490.0,4,4.0,3,0.0,38.0,Pune,Independent House,23950000.0
1453.0,2,1.0,1,2.0,25.0,Bangalore,Apartment,14280000.0
1811.0,3,3.0,2,2.0,43.0,Bangalore,Villa,21140000.0
1660.0,3,,2,0.0,30.0,Bangalore,Apartment,15430000.0
1717.0,3,3.0,1,0.0,21.0,Chennai,Apartment,13980000.0
1217.0,2,1.0,1,1.0,31.0,Mumbai,Apartment,19250000.0
1367.0,2,1.0,1,0.0,39.0,Hyderabad,Apartment,9510000.0
1550.0,3,2.0,2,0.0,8.0,Mumbai,Apartment,28810000.0
1460.0,2,2.0,2,0.0,24.0,Kolkata,Apartment,9810000.0
2924.0,5,5.0,2,1.0,24.0,Bangalore,Villa,38960000.0
1519.0,2,1.0,1,1.0,14.0,Mumbai,Apartment,27140000.0
1688.0,3,3.0,3,1.0,11.0,Pune,Independent House,19680000.0
1303.0,2,1.0,2,1.0,18.0,Delhi,Independent House,19270000.0
1432.0,2,1.0,2,1.0,10.0,Bangalore,Independent House,21210000.0
1157.0,2,2.0,1,1.0,14.0,Pune,Apartment,10090000.0
1857.0,3,3.0,3,0.0,16.0,Hyderabad,Independent House,19870000.0
1551.0,3,2.0,2,1.0,9.0,Kolkata,Apartment,11990000.0
2673.0,5,5.0,3,1.0,42.0,Bangalore,Independent House,25140000.0
3004.0,5,4.0,1,2.0,20.0,Delhi,Villa,55860000.0
2334.0,4,4.0,2,0.0,16.0,Kolkata,Independent House,17790000.0
3692.0,6,5.0,1,,20.0,Mumbai,Villa,91780000.0
2124.0,4,4.0,3,0.0,42.0,Hyderabad,Independent House,15610000.0
1424.0,2,2.0,2,1.0,13.0,Bangalore,Apartment,19340000.0
1250.0,2,1.0,3,1.0,35.0,Mumbai,Independent House,16050000.0
1283.0,2,2.0,3,1.0,35.0,Bangalore,Independent House,14110000.0
1729.0,3,3.0,1,1.0,25.0,Kolkata,Apartment,12710000.0
1416.0,2,1.0,2,1.0,7.0,Kolkata,Apartment,11450000.0
2016.0,3,2.0,2,1.0,19.0,Mumbai,Independent House,41340000.0
1989.0,3,2.0,2,1.0,40.0,Bangalore,Apartment,16340000.0
1170.0,2,2.0,1,2.0,19.0,Delhi,Independent House,18290000.0
1485.0,2,1.0,1,2.0,9.0,Hyderabad,Apartment,14490000.0
2114.0,4,3.0,3,1.0,43.0,Mumbai,Independent House,30640000.0
1582.0,3,2.0,1,1.0,20.0,Bangalore,Apartment,18350000.0
1659.0,3,2.0,3,0.0,3.0,Kolkata,Independent House,20380000.0
3173.0,5,5.0,1,2.0,,Bangalore,Villa,32980000.0
1274.0,2,2.0,1,2.0,17.0,Chennai,Apartment,11610000.0
2063.0,3,2.0,3,0.0,22.0,Bangalore,Independent House,27140000.0
886.0,1,1.0,2,1.0,35.0,Mumbai,Apartment,14070000.0
1677.0,3,2.0,2,1.0,18.0,Bangalore,Apartment,18580000.0
1449.0,2,2.0,1,2.0,22.0,Chennai,Independent House,14510000.0
1527.0,3,3.0,1,0.0,16.0,Mumbai,Apartment,31260000.0
3342.0,6,5.0,1,,15.0,Pune,Villa,38410000.0
1743.0,3,2.0,1,1.0,25.0,Hyderabad,Apartment,14910000.0
1250.0,2,1.0,2,1.0,18.0,Delhi,Apartment,16260000.0
1420.0,2,2.0,1,2.0,34.0,Mumbai,Independent House,19270000.0
2414.0,4,4.0,1,0.0,10.0,Hyderabad,Independent House,24080000.0
1351.0,2,,2,1.0,,Hyderabad,Independent House,12550000.0
1211.0,2,2.0,1,0.0,45.0,Kolkata,Apartment,5980000.0
4448.0,6,5.0,2,3.0,11.0,Chennai,Villa,64320000.0
1060.0,2,1.0,1,2.0,36.0,Delhi,Apartment,12100000.0
914.0,1,1.0,1,1.0,12.0,Bangalore,Apartment,11000000.0
1373.0,2,1.0,2,1.0,7.0,Mumbai,Independent House,30210000.0
3218.0,6,5.0,1,3.0,4.0,Mumbai,Villa,74930000.0
1554.0,3,3.0,2,1.0,26.0,Mumbai,Apartment,25460000.0
1503.0,2,2.0,2,2.0,35.0,Mumbai,Apartment,17670000.0
1320.0,2,2.0,1,0.0,13.0,Mumbai,Apartment,22490000.0
2818.0,5,4.0,1,1.0,33.0,Mumbai,Independent House,47650000.0
1315.0,2,2.0,1,0.0,4.0,Bangalore,Apartment,12880000.0
2460.0,4,3.0,1,0.0,7.0,Chennai,Independent House,22640000.0
1787.0,3,2.0,1,3.0,10.0,Chennai,Villa,25390000.0
1831.0,3,3.0,2,,44.0,Bangalore,Apartment,14920000.0
2756.0,5,5.0,2,2.0,37.0,Chennai,Villa,24300000.0
1573.0,3,2.0,1,1.0,41.0,Pune,Independent House,11500000.0
3612.0,6,5.0,3,2.0,1.0,Kolkata,Villa,38960000.0
1947.0,3,3.0,3,1.0,33.0,Delhi,Independent House,24690000.0
1294.0,2,2.0,2,0.0,41.0,Bangalore,Apartment,13020000.0
534.0,1,1.0,2,0.0,44.0,Bangalore,Apartment,4870000.0
500.0,1,1.0,1,2.0,40.0,Chennai,Apartment,5180000.0
1268.0,2,1.0,2,1.0,15.0,Bangalore,Apartment,12640000.0
2484.0,4,4.0,1,2.0,23.0,Mumbai,Villa,62350000.0
1932.0,3,2.0,1,0.0,16.0,Delhi,Apartment,27770000.0
2252.0,4,3.0,3,3.0,6.0,Pune,Villa,29390000.0
1233.0,2,2.0,2,2.0,22.0,Bangalore,Apartment,15210000.0
2248.0,4,3.0,2,0.0,5.0,Pune,Independent House,26500000.0
1315.0,2,1.0,1,1.0,23.0,Delhi,Apartment,15900000.0
3387.0,6,5.0,2,3.0,21.0,Bangalore,Villa,48520000.0
1390.0,2,2.0,3,0.0,37.0,Hyderabad,Independent House,10120000.0
2369.0,4,3.0,3,0.0,3.0,Mumbai,Independent House,51590000.0
2225.0,4,4.0,3,0.0,16.0,Delhi,Independent House,31560000.0
811.0,1,1.0,1,1.0,16.0,Bangalore,Apartment,9690000.0
1816.0,3,3.0,2,0.0,44.0,Delhi,Independent House,19370000.0
1956.0,3,2.0,2,2.0,35.0,Hyderabad,Independent House,17240000.0
1393.0,2,1.0,2,1.0,14.0,Pune,Apartment,12950000.0
1340.0,2,2.0,2,1.0,28.0,Bangalore,Apartment,11250000.0
2579.0,4,3.0,3,2.0,8.0,Pune,Independent House,30750000.0
1634.0,3,3.0,1,2.0,9.0,Delhi,Apartment,23500000.0
2449.0,4,,2,3.0,41.0,Delhi,Villa,35600000.0
3093.0,5,5.0,3,1.0,44.0,Delhi,Villa,44150000.0
1128.0,2,1.0,2,0.0,35.0,Chennai,Apartment,9790000.0
1953.0,3,2.0,1,1.0,3.0,Pune,Villa,24790000.0
1101.0,2,2.0,3,2.0,36.0,Delhi,Villa,15400000.0
710.0,1,1.0,1,1.0,1.0,Kolkata,Apartment,7060000.0
500.0,1,1.0,2,0.0,4.0,Hyderabad,Apartment,5190000.0
1236.0,2,2.0,2,0.0,3.0,Bangalore,Independent House,16940000.0
1496.0,2,2.0,1,0.0,26.0,Bangalore,Apartment,15260000.0
1033.0,2,2.0,2,0.0,13.0,Mumbai,Apartment,17940000.0
2446.0,4,4.0,2,0.0,21.0,Bangalore,Independent House,27040000.0
935.0,1,1.0,2,1.0,0.0,Mumbai,Apartment,19400000.0
524.0,1,1.0,2,2.0,0.0,Pune,Apartment,5740000.0
1785.0,3,3.0,3,1.0,45.0,Chennai,Villa,15590000.0
2191.0,4,4.0,2,,11.0,Mumbai,Apartment,39170000.0
1299.0,2,2.0,2,0.0,45.0,Chennai,Apartment,11220000.0
1441.0,2,2.0,2,0.0,7.0,Kolkata,Independent House,15820000.0
1838.0,3,2.0,2,2.0,17.0,Mumbai,Independent House,41180000.0
1366.0,2,1.0,2,0.0,0.0,Mumbai,Apartment,29210000.0
1381.0,2,1.0,1,2.0,26.0,Delhi,Independent House,17030000.0
1278.0,2,2.0,1,0.0,11.0,Pune,Apartment,10580000.0
1377.0,2,1.0,2,1.0,10.0,Mumbai,Apartment,23060000.0
1307.0,2,2.0,2,2.0,9.0,Mumbai,Apartment,26340000.0
1911.0,3,3.0,2,1.0,12.0,Bangalore,Apartment,18510000.0
1266.0,2,1.0,2,1.0,9.0,Mumbai,Independent House,24080000.0
2278.0,4,4.0,2,1.0,44.0,Kolkata,Independent House,14420000.0
1902.0,3,2.0,1,2.0,27.0,Pune,Villa,20840000.0
2001.0,3,2.0,1,0.0,18.0,Delhi,Independent House,28570000.0
2570.0,4,3.0,3,,23.0,Delhi,Independent House,32140000.0
933.0,1,1.0,2,1.0,39.0,Pune,Apartment,7000000.0
1324.0,2,2.0,2,2.0,45.0,Delhi,Apartment,13930000.0
1240.0,2,1.0,1,1.0,31.0,Kolkata,Apartment,9250000.0
1412.0,2,2.0,2,1.0,32.0,Hyderabad,Apartment,10440000.0
2944.0,5,4.0,1,2.0,0.0,Pune,Villa,42500000.0
1508.0,2,2.0,2,1.0,,Chennai,Apartment,13060000.0
1325.0,2,2.0,2,0.0,7.0,Chennai,Apartment,17680000.0
1598.0,3,3.0,1,1.0,26.0,Hyderabad,Apartment,14510000.0
1466.0,2,2.0,1,1.0,45.0,Mumbai,Apartment,20420000.0
1547.0,3,3.0,1,1.0,9.0,Hyderabad,Apartment,14770000.0
2179.0,4,4.0,2,2.0,40.0,Delhi,Villa,27930000.0
1326.0,2,2.0,3,1.0,11.0,Chennai,Independent House,17450000.0
1150.0,2,1.0,2,1.0,7.0,Delhi,Apartment,15580000.0
1602.0,3,3.0,1,1.0,36.0,Delhi,Independent House,21010000.0
2028.0,3,2.0,2,0.0,40.0,Hyderabad,Apartment,14480000.0
1623.0,3,3.0,3,1.0,8.0,Bangalore,Independent House,21480000.0
2039.0,3,2.0,1,0.0,45.0,Delhi,Independent House,24740000.0
1765.0,3,3.0,1,1.0,,Delhi,Independent House,26010000.0
1502.0,2,1.0,1,0.0,0.0,Bangalore,Apartment,18690000.0
1379.0,2,1.0,1,1.0,31.0,Bangalore,Apartment,12330000.0
1322.0,2,1.0,1,2.0,3.0,Mumbai,Apartment,27810000.0
4624.0,6,5.0,3,1.0,23.0,Bangalore,Villa,63110000.0
1995.0,3,3.0,3,0.0,35.0,Bangalore,Independent House,18620000.0
1972.0,3,3.0,3,2.0,11.0,Chennai,Villa,26010000.0
1093.0,2,1.0,2,0.0,40.0,Mumbai,Apartment,13300000.0
1130.0,2,1.0,2,1.0,18.0,Delhi,Apartment,14850000.0
3179.0,6,5.0,3,3.0,42.0,Chennai,Villa,32420000.0
1177.0,2,1.0,1,1.0,1.0,Hyderabad,Apartment,10940000.0
725.0,1,1.0,1,0.0,6.0,Hyderabad,Apartment,6810000.0
1923.0,3,3.0,1,1.0,34.0,Kolkata,Independent House,11730000.0
2878.0,5,4.0,1,1.0,26.0,Chennai,Villa,34340000.0
2161.0,4,3.0,3,2.0,34.0,Chennai,Villa,26640000.0
920.0,1,1.0,1,1.0,19.0,Chennai,Apartment,8330000.0
1393.0,2,2.0,2,0.0,23.0,Hyderabad,Apartment,12560000.0
1963.0,3,2.0,3,0.0,3.0,Mumbai,Independent House,45430000.0
934.0,1,1.0,2,0.0,5.0,Bangalore,Apartment,11620000.0
1127.0,2,1.0,2,2.0,44.0,Chennai,Apartment,7950000.0
2560.0,4,3.0,2,1.0,23.0,Pune,Villa,25360000.0
2242.0,4,4.0,3,0.0,45.0,Mumbai,Independent House,31280000.0
1379.0,2,1.0,2,1.0,32.0,Delhi,Apartment,14470000.0
500.0,1,1.0,2,1.0,40.0,Mumbai,Apartment,6600000.0
500.0,1,1.0,1,1.0,,Pune,Apartment,5810000.0
3410.0,6,5.0,1,1.0,41.0,Bangalore,Villa,36630000.0
1577.0,3,3.0,2,0.0,18.0,Pune,Apartment,15180000.0
1080.0,2,2.0,2,0.0,42.0,Delhi,Apartment,10730000.0
1060.0,2,2.0,2,2.0,3.0,Delhi,Apartment,17510000.0
997.0,2,2.0,1,2.0,0.0,Hyderabad,Apartment,12710000.0
1562.0,3,3.0,2,1.0,28.0,Chennai,Apartment,13430000.0
1359.0,2,2.0,1,1.0,24.0,Mumbai,Apartment,23990000.0
1034.0,2,2.0,2,0.0,11.0,Delhi,Independent House,16260000.0
1389.0,2,1.0,1,1.0,29.0,Bangalore,Apartment,17160000.0
1035.0,2,2.0,2,0.0,37.0,Bangalore,Apartment,10110000.0
1453.0,2,1.0,1,1.0,28.0,Mumbai,Independent House,25670000.0
1205.0,2,1.0,1,2.0,21.0,Delhi,Apartment,15000000.0
1632.0,3,3.0,3,1.0,13.0,Pune,Independent House,18280000.0
866.0,1,1.0,1,0.0,19.0,Bangalore,Apartment,9370000.0
3077.0,5,4.0,1,1.0,,Mumbai,Villa,56950000.0
739.0,1,1.0,2,1.0,21.0,Pune,Apartment,7170000.0
1730.0,3,2.0,3,2.0,25.0,Chennai,Villa,20660000.0
2723.0,5,4.0,1,1.0,38.0,Mumbai,Villa,56450000.0
994.0,2,2.0,1,0.0,6.0,Hyderabad,Apartment,10640000.0
882.0,1,1.0,1,2.0,18.0,Mumbai,Apartment,15940000.0
527.0,1,1.0,2,2.0,26.0,Chennai,Independent House,5020000.0
1624.0,3,2.0,1,1.0,5.0,Bangalore,Apartment,19640000.0
1481.0,2,1.0,2,1.0,21.0,Kolkata,Apartment,11340000.0
1178.0,2,2.0,2,1.0,17.0,Pune,Apartment,12420000.0
953.0,1,1.0,2,1.0,36.0,Bangalore,Apartment,8550000.0
1533.0,3,3.0,3,0.0,10.0,Delhi,Independent House,25530000.0
2337.0,4,3.0,2,1.0,29.0,Bangalore,Independent House,23120000.0
2471.0,4,3.0,1,1.0,23.0,Mumbai,Independent House,41230000.0
2197.0,4,4.0,3,0.0,7.0,Pune,Independent House,26730000.0
981.0,2,2.0,2,1.0,26.0,Pune,Apartment,8760000.0
1174.0,2,1.0,1,1.0,32.0,Mumbai,Independent House,18280000.0
2625.0,4,3.0,2,2.0,5.0,Delhi,Villa,47550000.0
1019.0,2,2.0,3,2.0,44.0,Pune,Independent House,8790000.0
1141.0,2,2.0,2,1.0,0.0,Hyderabad,Apartment,11190000.0
1156.0,2,2.0,2,1.0,9.0,Hyderabad,Apartment,10650000.0
2134.0,4,4.0,1,2.0,9.0,Mumbai,Independent House,49620000.0
1255.0,2,1.0,1,1.0,4.0,Pune,Apartment,12690000.0
1265.0,2,2.0,1,2.0,25.0,Kolkata,Independent House,11260000.0
500.0,1,1.0,2,2.0,40.0,Kolkata,Apartment,3680000.0
1429.0,2,1.0,1,1.0,5.0,Delhi,Apartment,18990000.0
1428.0,2,2.0,2,0.0,20.0,Delhi,Independent House,20530000.0
1641.0,3,2.0,1,1.0,45.0,Hyderabad,Apartment,11700000.0
925.0,1,1.0,2,1.0,40.0,Kolkata,Apartment,5650000.0
4113.0,6,5.0,1,1.0,4.0,Pune,Villa,60570000.0
1715.0,3,2.0,1,2.0,10.0,Mumbai,Independent House,33150000.0
2077.0,4,4.0,1,1.0,6.0,Bangalore,Independent House,24640000.0
1217.0,2,1.0,1,0.0,40.0,Kolkata,Independent House,8840000.0
2320.0,4,4.0,2,2.0,2.0,Pune,Independent House,24800000.0
1348.0,2,2.0,2,0.0,9.0,Bangalore,Apartment,14560000.0
617.0,1,1.0,2,1.0,19.0,Bangalore,Apartment,6670000.0
1897.0,3,3.0,3,0.0,26.0,Pune,Independent House,20010000.0
3949.0,6,5.0,1,3.0,4.0,,Villa,50100000.0
1886.0,3,3.0,2,0.0,16.0,Hyderabad,Independent House,19040000.0
1487.0,2,2.0,1,2.0,10.0,Pune,Apartment,16600000.0
630.0,1,1.0,2,1.0,6.0,Pune,Apartment,6740000.0
1132.0,2,2.0,2,2.0,28.0,Hyderabad,Apartment,8710000.0
1265.0,2,1.0,3,1.0,19.0,Hyderabad,Independent House,13530000.0
894.0,1,1.0,2,0.0,27.0,Delhi,Apartment,10780000.0
1072.0,2,1.0,2,1.0,43.0,Hyderabad,Apartment,7040000.0
1428.0,2,2.0,3,0.0,30.0,Mumbai,Independent House,25200000.0
1783.0,3,2.0,2,1.0,43.0,Hyderabad,Apartment,11680000.0
1757.0,3,2.0,1,1.0,22.0,Mumbai,Apartment,31380000.0
1611.0,3,2.0,1,2.0,42.0,Mumbai,Apartment,22660000.0
840.0,1,1.0,1,1.0,,Kolkata,Apartment,5470000.0
1042.0,2,1.0,2,1.0,11.0,Mumbai,Apartment,19870000.0
2350.0,4,4.0,2,2.0,1.0,Hyderabad,Villa,36220000.0
3028.0,5,4.0,3,3.0,36.0,Delhi,Villa,41140000.0
2093.0,4,3.0,1,1.0,11.0,Mumbai,Independent House,39380000.0
2120.0,4,3.0,3,0.0,32.0,Pune,Independent House,16150000.0
647.0,1,1.0,2,2.0,36.0,Mumbai,Apartment,10000000.0
887.0,1,1.0,1,1.0,32.0,Mumbai,Apartment,13520000.0
1195.0,2,2.0,1,1.0,38.0,Bangalore,Apartment,9790000.0
2709.0,5,4.0,2,1.0,34.0,Mumbai,Villa,48150000.0
1819.0,3,3.0,1,1.0,34.0,Bangalore,Apartment,14770000.0
1570.0,3,3.0,1,2.0,22.0,Kolkata,Independent House,14690000.0
1721.0,3,3.0,2,1.0,34.0,,Apartment,14810000.0
2604.0,4,3.0,1,2.0,25.0,Mumbai,Villa,54180000.0
650.0,1,1.0,1,0.0,40.0,Mumbai,Apartment,10110000.0
1359.0,2,1.0,1,1.0,7.0,Kolkata,Apartment,13210000.0
1745.0,3,2.0,1,1.0,18.0,Hyderabad,Apartment,15770000.0
1115.0,2,2.0,1,1.0,33.0,Delhi,Apartment,11860000.0
839.0,1,1.0,2,0.0,25.0,Bangalore,Apartment,8190000.0
1906.0,3,3.0,2,2.0,2.0,Delhi,Independent House,36030000.0
2802.0,5,4.0,3,2.0,38.0,Pune,Villa,30470000.0
1564.0,3,2.0,1,2.0,10.0,Pune,Independent House,16610000.0
1040.0,2,1.0,2,0.0,8.0,Chennai,Apartment,12640000.0
2514.0,4,4.0,1,1.0,43.0,Hyderabad,Independent House,20200000.0
4466.0,6,5.0,3,,25.0,Hyderabad,Villa,47200000.0
2482.0,4,4.0,3,1.0,3.0,Chennai,Independent House,31520000.0
1814.0,3,3.0,2,1.0,7.0,Mumbai,Independent House,30510000.0
2478.0,4,4.0,2,2.0,20.0,Bangalore,Villa,35460000.0
3347.0,6,5.0,1,2.0,3.0,Kolkata,Villa,39050000.0
1130.0,2,1.0,2,0.0,19.0,Mumbai,Apartment,19470000.0
918.0,1,1.0,2,0.0,30.0,Delhi,Apartment,9690000.0
3993.0,6,5.0,2,1.0,35.0,Bangalore,Villa,46560000.0
1105.0,2,2.0,2,1.0,16.0,Delhi,Apartment,14690000.0
1585.0,3,2.0,1,2.0,36.0,Pune,Apartment,11390000.0
1429.0,2,2.0,2,0.0,45.0,Hyderabad,Apartment,9570000.0
2506.0,4,3.0,2,2.0,30.0,Pune,Independent House,20560000.0
1799.0,3,3.0,2,0.0,39.0,Delhi,Independent House,17670000.0
2176.0,4,4.0,2,1.0,45.0,Chennai,Independent House,20250000.0
2005.0,3,3.0,2,1.0,4.0,Delhi,Independent House,32690000.0
1633.0,3,3.0,1,0.0,19.0,Bangalore,Apartment,16270000.0
998.0,2,1.0,2,1.0,7.0,Hyderabad,Apartment,9790000.0
949.0,1,1.0,1,0.0,8.0,Hyderabad,Apartment,9990000.0
1324.0,2,2.0,3,1.0,26.0,Hyderabad,Independent House,12350000.0
1786.0,3,2.0,1,0.0,38.0,Delhi,Apartment,15070000.0
865.0,1,1.0,1,2.0,0.0,Kolkata,Apartment,6820000.0
1345.0,2,1.0,1,2.0,14.0,Hyderabad,Apartment,13210000.0
1432.0,2,1.0,2,1.0,18.0,Bangalore,Apartment,13890000.0
2146.0,4,4.0,1,1.0,9.0,Kolkata,Independent House,20220000.0
1628.0,3,2.0,3,1.0,42.0,Pune,Independent House,11700000.0
2194.0,4,4.0,1,0.0,45.0,Kolkata,Independent House,13050000.0
960.0,1,1.0,3,1.0,5.0,Mumbai,Independent House,21930000.0
1527.0,3,2.0,2,1.0,14.0,Mumbai,Apartment,24380000.0
1711.0,3,,1,1.0,26.0,Mumbai,Independent House,28640000.0
1473.0,2,1.0,2,0.0,26.0,Pune,Apartment,13730000.0
2639.0,5,4.0,1,1.0,21.0,Bangalore,Independent House,27620000.0
806.0,1,1.0,2,1.0,34.0,Bangalore,Independent House,7360000.0
1869.0,3,3.0,1,0.0,40.0,Pune,Independent House,12330000.0
1252.0,2,1.0,1,1.0,11.0,Kolkata,Apartment,9250000.0
949.0,1,1.0,2,0.0,39.0,Pune,Apartment,7300000.0
1516.0,2,1.0,3,1.0,41.0,Mumbai,Independent House,22750000.0
1659.0,3,3.0,2,0.0,20.0,Delhi,Independent House,21370000.0
3453.0,6,5.0,3,3.0,26.0,Bangalore,Villa,45880000.0
1979.0,3,3.0,3,1.0,40.0,Mumbai,Independent House,29150000.0
797.0,1,1.0,2,0.0,43.0,Pune,Independent House,7090000.0
1754.0,3,2.0,3,1.0,16.0,Mumbai,Independent House,33660000.0
1372.0,2,1.0,2,2.0,33.0,Mumbai,Apartment,19560000.0
987.0,2,1.0,1,0.0,37.0,Delhi,Apartment,9750000.0
2068.0,3,2.0,3,0.0,11.0,Pune,Independent House,18190000.0
1270.0,2,2.0,2,,34.0,Pune,Apartment,11500000.0
2521.0,4,3.0,1,2.0,25.0,Kolkata,Independent House,16870000.0
1676.0,3,3.0,1,2.0,20.0,Delhi,Independent House,20580000.0
2448.0,4,4.0,1,1.0,0.0,Bangalore,Villa,42130000.0
1745.0,3,3.0,1,0.0,25.0,Delhi,Independent House,23660000.0
892.0,1,1.0,2,1.0,41.0,Pune,Apartment,7680000.0
2780.0,5,5.0,3,2.0,19.0,Chennai,Villa,35040000.0
2787.0,5,4.0,3,1.0,8.0,Bangalore,Independent House,38200000.0
759.0,1,1.0,1,0.0,,Mumbai,Apartment,10530000.0
829.0,1,1.0,1,0.0,29.0,Mumbai,Apartment,10500000.0
779.0,1,1.0,1,1.0,36.0,Bangalore,Apartment,7160000.0
962.0,1,1.0,2,0.0,33.0,Mumbai,Apartment,14070000.0
2217.0,4,3.0,3,2.0,3.0,Bangalore,Independent House,30730000.0
1612.0,3,2.0,1,1.0,13.0,Bangalore,Independent House,20410000.0
2260.0,4,4.0,2,1.0,23.0,Chennai,Independent House,23530000.0
1230.0,2,2.0,1,0.0,1.0,Pune,Apartment,14130000.0
1723.0,3,3.0,1,1.0,38.0,Pune,Apartment,12540000.0
1298.0,2,1.0,1,1.0,18.0,Delhi,Apartment,15080000.0
1034.0,2,1.0,2,1.0,9.0,Hyderabad,Apartment,10340000.0
1212.0,2,1.0,2,0.0,8.0,Delhi,Apartment,16280000.0
896.0,1,1.0,1,,39.0,Pune,Apartment,6520000.0
855.0,1,1.0,2,2.0,32.0,Bangalore,Apartment,7800000.0
500.0,1,1.0,1,0.0,24.0,Mumbai,Independent House,9110000.0
663.0,1,1.0,1,1.0,10.0,Mumbai,Apartment,12770000.0
1158.0,2,1.0,1,1.0,7.0,Bangalore,Apartment,13660000.0
3567.0,6,5.0,1,2.0,36.0,Pune,Villa,36160000.0
1523.0,2,1.0,1,0.0,19.0,Delhi,Apartment,20490000.0
1986.0,3,3.0,3,1.0,16.0,Pune,Independent House,25190000.0
821.0,1,1.0,2,0.0,36.0,Bangalore,Apartment,7280000.0
1258.0,2,1.0,1,0.0,35.0,Chennai,Apartment,8810000.0
1042.0,2,1.0,1,0.0,20.0,Chennai,Apartment,10610000.0
1670.0,3,3.0,2,2.0,7.0,Mumbai,Apartment,33090000.0
1051.0,2,1.0,2,1.0,32.0,Pune,Apartment,10060000.0
936.0,1,1.0,2,2.0,43.0,Delhi,Apartment,8890000.0
1508.0,2,2.0,3,1.0,22.0,Pune,Independent House,14980000.0
1272.0,2,2.0,2,1.0,12.0,Hyderabad,Apartment,12990000.0
2474.0,4,4.0,2,2.0,43.0,Hyderabad,Independent House,19970000.0
2701.0,5,4.0,1,2.0,4.0,Pune,Independent House,29960000.0
1330.0,2,1.0,1,0.0,6.0,Mumbai,Apartment,23040000.0
2013.0,3,2.0,2,0.0,,Delhi,Independent House,34570000.0
3048.0,5,5.0,3,3.0,5.0,Bangalore,Villa,50750000.0
1119.0,2,2.0,1,0.0,27.0,Mumbai,Apartment,17130000.0
525.0,1,1.0,2,2.0,40.0,Bangalore,Apartment,4390000.0
2644.0,5,4.0,1,1.0,44.0,Hyderabad,Independent House,24410000.0
2864.0,5,4.0,2,1.0,26.0,Chennai,Villa,38950000.0
3596.0,6,5.0,3,2.0,22.0,Mumbai,Villa,67830000.0
1249.0,2,2.0,2,2.0,15.0,Chennai,Apartment,12740000.0
1800.0,3,3.0,3,1.0,5.0,Chennai,Independent House,23870000.0
1277.0,2,2.0,1,1.0,42.0,Chennai,Apartment,8340000.0
2224.0,4,4.0,1,1.0,17.0,Delhi,Villa,33240000.0
2489.0,4,3.0,3,2.0,45.0,Delhi,Independent House,23870000.0
1837.0,3,2.0,1,2.0,33.0,Hyderabad,Apartment,12490000.0
689.0,1,1.0,2,0.0,1.0,Delhi,Apartment,10020000.0
1766.0,3,2.0,2,1.0,33.0,Delhi,Independent House,24660000.0
2481.0,4,3.0,2,2.0,36.0,Mumbai,Villa,43730000.0
926.0,1,1.0,2,2.0,37.0,Delhi,Apartment,11380000.0
1463.0,2,1.0,1,0.0,29.0,Kolkata,Apartment,10440000.0
1420.0,2,1.0,1,0.0,24.0,Bangalore,Apartment,13430000.0
1278.0,2,1.0,1,2.0,37.0,Bangalore,Apartment,10360000.0
2959.0,5,4.0,2,3.0,8.0,Mumbai,Villa,75070000.0
